"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"aabdbc9aeecf3a34e2a1208590aa88d7","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus","Flectobacillus_fontis"
"277da118bf24413b35fa8be8a88fe7b8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"0a1e0c89456159256a67b43a5d3a951c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","uncultured","uncultured_bacterium"
"ae031e04eab764e6aad6e396e31f88d7","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"b806e0462569e4b3467b396640400484","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"f6b35c47975af3c3a00cba35c1202f06","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Sphaerotilus",NA
"4dc1af8b347bc34ff1c3913f31308688","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"591ff9728e79d29438c867a9e8304e22","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"52831588c8137ab43d2c9765a2907043","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Mychonastes_jurisii"
"89a9315cf654d6b3654d01ece8b68ebd","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Schlesneria",NA
"960ca581bbfee6900de30113df17a5c8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"df778810732eac7920d582477861155b","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured",NA
"c1b713d1a2d1451195effc7b1adf179c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"bbc83a06593f362dec5cde5e8ecf0877","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"1fb458b15dc7252f298d680344486e45","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"c2839d57bdc1c6dee5eea449b90e0f4e","Unassigned",NA,NA,NA,NA,NA,NA
"6e983f3695adc738a5c40db638a7c9d1","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","metagenome"
"b5e571467a204e302bf7cfb2a1d93bb0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Closterium_baillyanum"
"4f359f019c5e22e6bd5bb03534b84411","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"b81e6cc5c2412f460e7c4b4301a52fae","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA
"f18b0846941f368a329f8a95954ce004","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",NA
"619aaddca1bc37375a7dc661cf75f626","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"f4098323f4714df1f90aba95bec52834","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"f80125baf07e60239d3e8e462f7edaf8","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"2c1ee711b18969eb7e426dcf96038b52","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis",NA
"9ccf6c2861fff6ffce5e2262b0ec57ed","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anaerobacillus","uncultured_bacterium"
"e99e2f955c80101dabce28a9eec0db95","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_sp."
"5814ae76f6dc0651e39725347cd5377e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"4b47b8f499c97cd1428049f40d97e58b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"11c192ca47293df7d3c26138fd796fe1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"2f0ce6b17e7b08e274f4d2d4f2cab9b6","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","uncultured_bacterium"
"4766b87e245f2d3f9ce5d43a22313f10","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"eb17789aea748cba0d4707292fe7f0ed","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium","uncultured_bacterium"
"87d662e1ccfdd7bd0f6d01b2dabe4c8d","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"3e5237e2a9f887092fc3252b7ed8d979","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia_billingiae"
"6982c3ea79553dd4b1cf4690e174363c","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_pseudofirmus"
"cbd47eda58f866ad9be8b7bf2da13eaa","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"2c1b14313bb8fc6f13f02a14ca5e7c50","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"008e96d6c6648218de22f0f6e4981eae","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","Candidatus_Nanopelagicus"
"9710e4f2e6419b188e30337e34bb3fae","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","metagenome"
"e19dfc8a6ab3e1c43e257bd6aeb9f850","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"9731ee3f8e546a43b629ef0c319336f0","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea",NA
"f8e7552096f5722cdfe7ebed03865df0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"c6849f3bfa95c0811cabce6da7c810bb","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Candidatus_Planktoluna",NA
"7e1cbb16fe39e26d21d4e83461afc5ac","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus","Flectobacillus_lacus"
"81017319d8517e98a45c0529645780bc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"1e4a9dca9911524cd032a2778a38a7ee","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"fca5239a7a5efad48d2562f8706abdd3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus","Flectobacillus_fontis"
"e1432fb733ca339458f8f62a14aea042","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","uncultured",NA
"b7ed1f3d13eba1ab1d14d5554deb832e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured",NA
"8e8714be6604db31f6f32b11aec13039","d__Bacteria","Patescibacteria","ABY1","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria","uncultured_bacterium"
"fe5b89bdfa300e6af32eb6770ca3b71d","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_buctense"
"0a3141ba44f57be17b10f3b38559b094","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_sp."
"520887c8a0d7b1620dc2950527019205","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"2dcacb6f6dffd0c6eb9a675853198b6c","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade",NA
"f359d6b12d6df77fce3684238719e6c2","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"f5a13eab7e31c73fe387830603f66ece","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
"ccf66209185e064597ed3505a250fa15","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"09789046264e82308e2c2cdea6521a63","d__Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonadaceae",NA
"554e6ed34da09de9e9a60029b084f4c6","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","A0839","uncultured_bacterium"
"5f8b99d96b9fb65e12c944b3f8bd38b9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"34b00032b86600c60881db7136a38c3d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter",NA
"5cd4f595927078ff3a1e0feeaa29157f","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Planoglabratella_opercularis"
"d8ec847a1b580b973a6d39850b67cff7","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Arcicella",NA
"8a2a1a030bf3620846d1995a1beb66cb","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"07c5843dfa9d67939026d1f523272d52","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Candidatus_Planktoluna","uncultured_actinobacterium"
"af190b852cec0d6eb78c15eb0e8777e0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"980733234dec4591bf88651db885514f","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Arcicella","uncultured_bacterium"
"b781162b19b8d5bd8e18eec96951f7d8","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Edaphochlorella_mirabilis"
"4d4093e2fc1402de5b4614d2fd6ea06f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA
"08bb93210c447de7423f94774f5db806","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"0949c5c8f7512f748fde872a4a5f3912","d__Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Zavarzinella",NA
"cc3bbc2fa5dcf3ca93a25f5da49d7d1d","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",NA
"989c7913ba48b1c7330e2cd1269e1151","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anaerobacillus",NA
"ae71bf7c99d3583a2d8841e5911c5716","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade",NA
"72b7d3ec913c89fc84037fb8f5336c57","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured_bacterium"
"f5dad2c33fa500d9112abf2d9707789e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"e6fa22e3473e6e4955441902326b0215","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"8b4c9a218edaec22e0c1f05b9031d03c","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured_bacterium"
"02fd3d907968fa05f53782d68cce55c4","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured","uncultured_Bacteroidetes"
"b3abe3351e87c2c861094e6b3d7c1e77","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32","uncultured_bacterium"
"d5580359ba12bcff03eb7cf050a953b7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Curvibacter_lanceolatus"
"ebff2c84f781472a24018db9354b867c","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"339857a9094e71ebc60a3a75a38778be","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"67bdd00cc1a6685d59d5fb4d2da181a0","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured_bacterium"
"0b015de4cd64900ca4c2e39049136f9e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"eb36645d7872c6e957cb1a751885e92e","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga",NA
"0aadcd42e885bed61f1a29c55399b217","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","uncultured_bacterium"
"70a06186aa6c679e9d9b9e2856362413","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA
"2df133d83b53d33a81a3fc48ac2075c6","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA
"e947ddc7738c1c7b9e320dbd8beaab51","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"9e8a3cdd5a1cec2fa45422b291b1d1a5","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia","Emticicia_sediminis"
"b422e7b19e5f1e8916b968063fd77dfc","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"fcf573c5e46d77c1bbc1c9e0eb2e9540","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"eb24820185f88f171026eaa2f75336c7","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"886ef3f430d568b6af37be2b4b6ae019","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Cytophaga_sp."
"3ae56d41fc8731dec40c08f286b36716","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter",NA
"c90a204b947b31ce878a38a3c4e50741","d__Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"63e0a7ff040540e6e2b556cd40887d48","d__Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Candidatus_Obscuribacter","uncultured_bacterium"
"beeb700225f9338d6dc10cba953a9edc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"31c1e69c468d1bf74333285a9570a16c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","uncultured_Cryomorphaceae"
"246dbe28b0c26c15a177612bd2af8736","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Sphaerotilus",NA
"1ce75431844bbbfc9fe9e8c651fbebf7","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia",NA
"2cd30e9eda91687ba73dcae76f4f1880","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"d3eb1a54bbe614a78cdfcb518a965754","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Inhella","uncultured_bacterium"
"d9167401bdb1cbc3adbe3b11517663eb","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured_bacterium"
"7c05c7a6b0958361c1f6cb8b840bfe22","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"b3f7d373c878b456d272837090c02003","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","metagenome"
"c7a5ae1faa510089e7575664109136ee","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","uncultured_bacterium"
"5094cfb39f41b724cef331bfda522d26","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","LiUU-11-161","LiUU-11-161","uncultured_bacterium"
"987222b1ca5b4a12ec5e4af9f1c0a2b4","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"7366858e88ec1c3cbea38c8154779252","d__Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonadaceae","uncultured_Armatimonadetes"
"b5781a6b7448c3aa55e4e6c81559377b","d__Bacteria",NA,NA,NA,NA,NA,NA
"504c8f91ff69642c329c779a77f1bc23","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","alpha_proteobacterium"
"e75c9e41c2a4d2341641689d28771642","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"0928e0e17971bdbadcbe579a68ba1a1a","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA
"88b5b5240649749ca876d10823045b01","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29_marine_group",NA
"4f916d3ed323dd2f3e594d795e9942ff","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"6111b7c5bd9ad57f907d14ab9de0f4e6","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",NA
"94beaa102f3794ad0ffff4de91014b75","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured_soil"
"879815b1626853f4af4a4f0e85703fd2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"70e1c02151c287ca1efd03cb9245ae38","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Lacihabitans","uncultured_bacterium"
"4d9c9a71444ca80b03585d97809647f9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera",NA
"52ec97b3f172a4212493adf8787a20ec","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"e9043976031fa06049206c7684ab6765","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_mohnii"
"f37ff1c53a3044e23de94fa2841d200e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",NA
"1de13bbc10e62538651aec10a004d2db","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium","uncultured_Verrucomicrobia"
"f8ae9e273d100bad7896b01e77859aa8","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Polymorphobacter",NA
"16bd0750cd8231f328da20493fd35dbf","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_sp."
"def95dc387864ab58f933a4ee916d1b4","d__Bacteria","Armatimonadota","uncultured","uncultured","uncultured","uncultured","uncultured_bacterium"
"9db2817f5c42be6a7bcbca662959982d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"ffabea3d960100f92a000051cb63bd52","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans",NA
"cd807a5cf6c735d829f20990b319d187","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA
"799a6a1a3e6ce2bac843cfe54ef61472","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"53b9a852d4128307e1587ff5682e1b1a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",NA
"ccb91a87db9f04ff91160a431addcca1","d__Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","uncultured_bacterium"
"fd486d0309ed1d6734f7eba1243e88f8","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured_bacterium"
"6803dc679b650851fcc6a88513254557","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"2529bb39885d699e19a299a4fc16405a","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Verrucomicrobium_sp."
"740be2e42b74a2c8241330fdb87442f4","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","metagenome"
"498a2d9ecabdf50ea0c125e6c1093eab","d__Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","uncultured_candidate"
"3330f01871b8b53fc235156c7356ec70","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"8e37449d218e0c87b8b50d49d4447e8b","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Lloydbacteria","Candidatus_Lloydbacteria","Candidatus_Lloydbacteria","uncultured_bacterium"
"5085212fd9928fc8f5f64d81855b19f2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"c2646935b37f507c4cace5159f28eb12","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA
"881613f0b532eda4dbd574d298ed4c14","d__Bacteria","Patescibacteria","ABY1","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","Candidatus_Magasanikbacteria","metagenome"
